index,TP,FN,FP,TN,y_pred_proba,top_5_coefficients
30577,0,0,0,1,0.05983789880378585,"{'feature_20': -1.1453053689677624, 'feature_49': 0.741530998187471, 'feature_27': -0.7064545825506765, 'feature_3': -0.5357811111879065, 'feature_45': 0.4748887857135111}"
77003,1,0,0,0,0.9336518248178008,"{'feature_23': 1.0703227176259522, 'feature_39': -0.8346938831293957, 'feature_3': 0.7674391227518474, 'feature_27': 0.5746180749318331, 'feature_45': 0.4919818781017944}"
72253,0,0,1,0,0.9089461584469829,"{'feature_13': 1.29727596355859, 'feature_20': 0.8927746346517843, 'feature_24': -0.8188957301267317, 'feature_39': 0.674221825365982, 'feature_2': -0.6066641710972658}"
6720,0,1,0,0,0.4631956787307619,"{'feature_39': 0.6376278061426442, 'feature_0': -0.6271963244230265, 'feature_45': -0.49753908128008484, 'feature_27': 0.4456071839787052, 'feature_30': 0.44463646260350626}"
69027,0,0,0,1,0.18902187539287588,"{'feature_24': 0.8448155074223171, 'feature_39': 0.7605578064502169, 'feature_13': -0.6383843948281044, 'feature_45': -0.6266752056211258, 'feature_49': -0.6040417322282802}"
5473,1,0,0,0,0.6676273474557838,"{'feature_24': 0.954555055875796, 'feature_39': -0.9192011830019795, 'feature_20': 0.610459125251141, 'feature_6': -0.5677032582969286, 'feature_45': -0.31510719101459245}"
6602,0,0,0,1,0.4063979770982421,"{'feature_20': 1.1781305382391873, 'feature_6': -1.037888971420956, 'feature_0': 0.7050893997856852, 'feature_49': -0.5742207570059584, 'feature_30': 0.5176120949439427}"
33729,0,1,0,0,0.36787126046954655,"{'feature_6': 0.7106192022386094, 'feature_45': -0.6544100056439519, 'feature_27': 0.5084579130752148, 'feature_17': -0.4231957455935427, 'feature_13': -0.4123906698714348}"
84801,1,0,0,0,0.9489717958344644,"{'feature_20': 0.807309242659975, 'feature_39': 0.7329483821425102, 'feature_27': 0.5449714872590786, 'feature_41': 0.3026289655569316, 'feature_25': 0.26887416283612825}"
62094,1,0,0,0,0.9413630000944586,"{'feature_20': 1.0155549833749264, 'feature_13': 0.9117365960160146, 'feature_18': 0.5356002290077494, 'feature_6': -0.5137420783926897, 'feature_49': 0.4687265508883733}"
93581,0,0,0,1,0.13759315915510012,"{'feature_45': -0.5431839360130392, 'feature_28': -0.5095130536119995, 'feature_24': -0.5086679811302217, 'feature_20': 0.4259656795092672, 'feature_27': -0.4255830568086776}"
56413,1,0,0,0,0.5943028298201577,"{'feature_30': 0.36109316332649494, 'feature_24': 0.34324078415094156, 'feature_0': 0.3352285084210626, 'feature_6': 0.32547021095648293, 'feature_13': -0.2166499140711449}"
37757,0,0,0,1,0.14324506033380294,"{'feature_45': -0.5285499792683808, 'feature_49': -0.3523298789293368, 'feature_3': -0.3182767553382329, 'feature_13': -0.3130743990110913, 'feature_18': 0.2928943624081661}"
3146,1,0,0,0,0.5936531810974366,"{'feature_49': -0.550036017664039, 'feature_0': 0.542286025463662, 'feature_27': -0.43702491043693803, 'feature_23': -0.42455239794445887, 'feature_6': 0.3932597953561133}"
48161,0,0,0,1,0.3461308361806754,"{'feature_39': 0.9491722643833338, 'feature_6': -0.769632928127729, 'feature_24': -0.345405885386977, 'feature_25': 0.26543137841023395, 'feature_45': -0.25347556772621604}"
33877,0,0,0,1,0.46527477612129675,"{'feature_20': 1.1444984449140239, 'feature_30': 0.7433491858010289, 'feature_3': -0.6176779765114279, 'feature_24': 0.5587890383796407, 'feature_18': 0.4893157069560724}"
24176,1,0,0,0,0.8940031786590016,"{'feature_24': 0.8893096897356989, 'feature_13': -0.5195936490415553, 'feature_27': 0.48536021736587287, 'feature_45': 0.4705138963123292, 'feature_49': 0.3465670321961427}"
49146,1,0,0,0,0.7659134639371161,"{'feature_13': 0.6593898701306308, 'feature_45': 0.5640937401709243, 'feature_28': 0.3740444667276586, 'feature_2': 0.31847710208459057, 'feature_39': -0.2516026243998328}"
58439,0,0,1,0,0.7209656145539756,"{'feature_30': 0.9247746998884481, 'feature_23': 0.8650516233408811, 'feature_49': -0.6061115454690029, 'feature_0': 0.5322029184575956, 'feature_24': -0.4387755541383277}"
8266,0,0,0,1,0.20256652100185593,"{'feature_20': 0.6003280351187984, 'feature_24': -0.4943887644324512, 'feature_13': -0.47234978501325886, 'feature_39': -0.3737101996787436, 'feature_18': 0.3120285384909746}"
27561,0,0,0,1,0.4264222845621255,"{'feature_23': 1.1721551473920533, 'feature_20': 0.6917472601846351, 'feature_49': -0.6420877902896707, 'feature_6': -0.5595644980135617, 'feature_0': 0.5069779625383429}"
71385,1,0,0,0,0.7865855734071089,"{'feature_20': 1.0878036791027796, 'feature_27': 0.9629260899133594, 'feature_39': 0.7908283192017401, 'feature_24': -0.3944086713980934, 'feature_49': 0.3942641219383534}"
94668,0,0,0,1,0.17358663836147264,"{'feature_6': 0.9520646516963189, 'feature_39': 0.5182508669977935, 'feature_23': -0.49487925983857534, 'feature_28': -0.4345927586349641, 'feature_49': -0.4112029083512174}"
38028,0,0,1,0,0.5513189717513106,"{'feature_20': -1.059349155420897, 'feature_13': -1.0498569476314126, 'feature_23': 0.8637757128548774, 'feature_0': 0.5549461133335212, 'feature_45': 0.48444869064126467}"
2245,0,1,0,0,0.3802969527130926,"{'feature_39': -0.6708537809958165, 'feature_20': 0.6528920170435711, 'feature_27': 0.561165729704806, 'feature_24': -0.5251572129987261, 'feature_49': 0.5108329976689387}"
30153,0,1,0,0,0.4343381312756608,"{'feature_20': 1.224922844339365, 'feature_24': 1.0288404063172478, 'feature_39': -0.990861276437274, 'feature_27': -0.8290644934324599, 'feature_13': -0.6544123991891129}"
95499,1,0,0,0,0.560890971888728,"{'feature_39': 0.6097961878581679, 'feature_2': -0.5359789389057087, 'feature_6': 0.5101493586920139, 'feature_13': -0.478469422801749, 'feature_45': 0.4485770865461223}"
55223,0,0,1,0,0.5515709187096288,"{'feature_39': 0.8670867917323604, 'feature_6': 0.8359005288319034, 'feature_45': -0.6026194353483463, 'feature_28': -0.5084322841323271, 'feature_0': -0.5016399496249184}"
60413,0,0,0,1,0.2077990817186689,"{'feature_24': 1.09171435214522, 'feature_39': -0.7065309521086097, 'feature_49': 0.6159499193501731, 'feature_13': -0.6106047996504482, 'feature_18': 0.524023330354589}"
93621,1,0,0,0,0.9365679570813674,"{'feature_27': 0.8462038706885783, 'feature_2': 0.7879834797175809, 'feature_13': -0.7572986998676416, 'feature_3': 0.6209098035106326, 'feature_18': 0.5340945710787259}"
54695,0,0,0,1,0.4089452216700024,"{'feature_45': -0.4784250834737483, 'feature_27': 0.4146786681999977, 'feature_20': 0.38562895811078524, 'feature_39': -0.3825138415856036, 'feature_13': 0.3703206799568054}"
47616,1,0,0,0,0.840540163508254,"{'feature_23': 0.8402675378431288, 'feature_11': -0.4836830199128369, 'feature_45': 0.45802863683116407, 'feature_20': -0.43226247135308127, 'feature_28': 0.42965572389779827}"
22405,0,0,1,0,0.5605754776133497,"{'feature_30': 0.5112004588446172, 'feature_3': -0.47983057388755723, 'feature_20': 0.47930963087709, 'feature_49': 0.44798679973604616, 'feature_24': 0.4149281246319199}"
84236,0,1,0,0,0.38785514543267285,"{'feature_6': 0.48556297823643235, 'feature_3': 0.3848001206691258, 'feature_0': -0.3842299532134662, 'feature_39': -0.370601035926158, 'feature_23': 0.35620332702266233}"
39124,1,0,0,0,0.7213656365712598,"{'feature_39': 0.4594288166208421, 'feature_28': 0.2761267873360993, 'feature_13': 0.26040572628324743, 'feature_45': -0.2519987029339363, 'feature_41': -0.25177100156562976}"
21108,0,0,0,1,0.31085854868619217,"{'feature_39': 0.7425867916696101, 'feature_28': -0.5504967165837755, 'feature_45': -0.4067696074264639, 'feature_27': 0.3838275796658843, 'feature_24': -0.3718819442929737}"
29366,0,0,0,1,0.32629506332615155,"{'feature_39': 0.8238453407297712, 'feature_27': 0.5980139278426322, 'feature_23': -0.5936975309761304, 'feature_24': -0.30945324944999686, 'feature_6': -0.30261564551958897}"
65477,0,1,0,0,0.116173772885591,"{'feature_28': -1.177618069484531, 'feature_2': -0.8730992249639588, 'feature_49': 0.7711106229558561, 'feature_23': 0.7601533819456843, 'feature_3': -0.5447594795353066}"
30757,1,0,0,0,0.755809802612256,"{'feature_6': 0.7531151205292107, 'feature_20': -0.5556642779249608, 'feature_39': 0.5421425167600928, 'feature_24': 0.4799034340974938, 'feature_0': 0.329010530346822}"
88945,0,1,0,0,0.377746645833423,"{'feature_23': 0.48608515911495204, 'feature_20': 0.4738896150474689, 'feature_0': -0.4510695104403693, 'feature_49': 0.4261490701642687, 'feature_18': 0.39336963813065096}"
33079,0,1,0,0,0.4870311022614011,"{'feature_27': -0.7865117217156239, 'feature_20': -0.6930375989495677, 'feature_30': 0.5702978939094451, 'feature_6': 0.548529074062422, 'feature_18': 0.4980156955479647}"
97498,1,0,0,0,0.9876272608497529,"{'feature_0': 0.9017640108219863, 'feature_24': 0.6593413915896933, 'feature_6': 0.5686238490394555, 'feature_27': 0.5275519630100972, 'feature_39': 0.5051398592183315}"
91839,0,1,0,0,0.033972224808187325,"{'feature_28': -0.818068239696521, 'feature_23': -0.7498031482407516, 'feature_45': -0.7399249383809271, 'feature_2': -0.6043759610672659, 'feature_24': -0.5415038750653777}"
26127,0,0,0,1,0.4130279701331666,"{'feature_0': 0.6376974286838203, 'feature_39': -0.5812693764622594, 'feature_20': 0.5726855848106047, 'feature_24': -0.5233286938844259, 'feature_13': 0.49728499689720795}"
14441,0,0,0,1,0.4626071376490926,"{'feature_27': 0.9731694503904549, 'feature_23': -0.5399385659116971, 'feature_6': -0.48655482426333885, 'feature_24': -0.39290390765806493, 'feature_39': 0.34322643840919687}"
51173,0,0,1,0,0.6242040392666389,"{'feature_23': 1.3512753938874225, 'feature_49': -0.9431083802593399, 'feature_20': 0.7841240148285046, 'feature_2': -0.5171480794321117, 'feature_18': -0.46441623065248433}"
4875,0,1,0,0,0.48370317416890407,"{'feature_39': -0.5378989237669134, 'feature_3': 0.501743270537985, 'feature_27': 0.420254765376065, 'feature_6': -0.3726283758335062, 'feature_0': -0.35372114299433766}"
39849,0,0,0,1,0.4786164122146538,"{'feature_24': -0.953975987253482, 'feature_6': 0.47639495995255454, 'feature_18': 0.4463137536178818, 'feature_30': 0.3993387819238841, 'feature_23': 0.35932429455455445}"
67048,0,0,0,1,0.3002908797228139,"{'feature_39': 1.3367852756170813, 'feature_45': -0.6091357619105193, 'feature_20': -0.552924027305767, 'feature_28': -0.488497933097233, 'feature_49': -0.45481083970526803}"
6781,0,0,0,1,0.12652345270275372,"{'feature_20': 0.6751679000448881, 'feature_6': -0.6133159581588273, 'feature_49': -0.6069477330765731, 'feature_18': 0.5576027436584272, 'feature_45': -0.5481890906974781}"
60498,0,0,0,1,0.08491898871003883,"{'feature_2': -0.4993599855237403, 'feature_49': -0.49655131339797304, 'feature_45': -0.476595280013197, 'feature_39': 0.4027108278491072, 'feature_13': -0.378330717046055}"
92724,1,0,0,0,0.9370841615323723,"{'feature_49': 0.4617831416947421, 'feature_13': 0.44791431368236656, 'feature_23': 0.38475120239981003, 'feature_6': 0.3361757034181434, 'feature_30': 0.29640525549010344}"
66032,0,0,0,1,0.18415907801190323,"{'feature_24': -0.6699680120935273, 'feature_6': 0.5649534353083563, 'feature_23': -0.42209301217771383, 'feature_41': -0.2709600730303555, 'feature_27': -0.2564474096550698}"
14906,1,0,0,0,0.919635699298921,"{'feature_39': 1.4192325474314875, 'feature_49': 0.8179156994619825, 'feature_45': 0.7267539319931035, 'feature_2': -0.5829427857549384, 'feature_20': 0.5408003739229821}"
13811,0,0,1,0,0.8540742199558049,"{'feature_20': 0.872861599755612, 'feature_49': -0.6971860446187175, 'feature_13': 0.6267612210460863, 'feature_6': 0.6016129367200711, 'feature_3': 0.5373562014975454}"
92176,0,0,0,1,0.4405597738405713,"{'feature_23': 1.2612513592177805, 'feature_39': -0.555444971889294, 'feature_13': -0.519843491202506, 'feature_6': 0.4996751454712875, 'feature_24': -0.4429598978610977}"
55459,1,0,0,0,0.898840981359916,"{'feature_6': 1.0798496883282014, 'feature_24': 0.7362038054071459, 'feature_49': -0.7359137945846534, 'feature_23': -0.6306503000738154, 'feature_13': 0.6004282077460756}"
22034,0,0,0,1,0.15577888044243787,"{'feature_27': -0.6354122482311403, 'feature_13': -0.5652171088347104, 'feature_20': -0.44069196554558193, 'feature_3': -0.37290919816354035, 'feature_23': 0.34361504640946694}"
37167,1,0,0,0,0.5302709425081186,"{'feature_20': 1.3753697269084535, 'feature_13': -0.6673563568768299, 'feature_2': -0.66593708253757, 'feature_27': -0.6027697328997194, 'feature_23': 0.5710526217635304}"
11626,1,0,0,0,0.6590397364756666,"{'feature_24': 0.5976897326058926, 'feature_49': 0.5004787153302604, 'feature_0': 0.4344130445937805, 'feature_28': -0.36015808633231683, 'feature_30': 0.3184092428462288}"
36502,0,0,0,1,0.1374274333939033,"{'feature_39': -0.7454214206133413, 'feature_20': 0.6338094467229665, 'feature_13': -0.4897914775544913, 'feature_49': 0.44694360746673717, 'feature_24': -0.33491960879691607}"
14445,0,1,0,0,0.17935880441933244,"{'feature_28': -0.8096939882111216, 'feature_0': -0.7209720456035056, 'feature_2': -0.6320358360889506, 'feature_49': 0.4311508168645748, 'feature_23': 0.4041515060280876}"
71065,0,0,0,1,0.3387140375614837,"{'feature_23': -1.231716794062412, 'feature_24': -0.7194803999175492, 'feature_30': 0.3992307347230792, 'feature_18': 0.3698882059831595, 'feature_28': 0.3459404042401419}"
51654,0,0,0,1,0.0887894925020595,"{'feature_27': -0.9376678929488425, 'feature_23': -0.8444636293869657, 'feature_41': -0.6282905058768297, 'feature_6': 0.5950452118718631, 'feature_24': -0.45970966981318223}"
75106,1,0,0,0,0.8757896499762259,"{'feature_13': -0.8348799741067805, 'feature_20': 0.8282564058402865, 'feature_39': 0.8000879068025154, 'feature_27': 0.7299937391368242, 'feature_30': 0.7142988864365679}"
69670,1,0,0,0,0.5729969305976621,"{'feature_23': 0.8503557117166026, 'feature_49': 0.7615252827153388, 'feature_0': -0.6408891057024152, 'feature_41': 0.441198104121846, 'feature_28': -0.4370890503847818}"
2450,0,0,1,0,0.5409835253741798,"{'feature_23': -0.9421336635605615, 'feature_39': 0.8771675234492, 'feature_27': 0.7795120552540292, 'feature_24': 0.3781090370227963, 'feature_49': -0.32273708326781886}"
45193,0,0,0,1,0.16661828760776573,"{'feature_20': -0.7454900473131402, 'feature_0': -0.6911509626679014, 'feature_6': -0.5196624000866447, 'feature_39': 0.50480409736586, 'feature_23': -0.49284840896776805}"
99012,0,0,1,0,0.6155152940508802,"{'feature_39': 0.7631425072743151, 'feature_2': -0.7439322153190747, 'feature_28': -0.4734356620310978, 'feature_45': -0.469227022293565, 'feature_3': 0.43753827833154324}"
77904,1,0,0,0,0.5578797455557001,"{'feature_24': 0.6079810530815338, 'feature_30': 0.5355360233860911, 'feature_45': -0.4314889184503762, 'feature_39': 0.3086680577939414, 'feature_23': -0.287750247523742}"
76338,1,0,0,0,0.8429029962034995,"{'feature_20': 0.9759728159444221, 'feature_13': -0.7027794928459593, 'feature_28': 0.5009731987303591, 'feature_23': -0.4711206318011181, 'feature_18': 0.40931014742275845}"
64020,0,0,0,1,0.07362798202200126,"{'feature_0': -0.4884811623632755, 'feature_23': -0.4526629149107176, 'feature_6': -0.3975597807264602, 'feature_49': -0.33211503200603326, 'feature_45': -0.31466020246396786}"
34215,1,0,0,0,0.8806419083498472,"{'feature_24': 0.843697272640841, 'feature_20': 0.686572878238932, 'feature_28': 0.3435538151459519, 'feature_45': 0.3324840459664013, 'feature_27': -0.3320421306561282}"
41974,0,0,0,1,0.27043327917660187,"{'feature_23': -0.7199423961165619, 'feature_0': -0.5328754586091249, 'feature_18': 0.5293275187732189, 'feature_49': 0.4892696222417133, 'feature_24': 0.41631967688187327}"
78153,1,0,0,0,0.6060207233547223,"{'feature_39': 1.0035147928075365, 'feature_27': 0.6556780511348946, 'feature_45': -0.6171573316275636, 'feature_6': -0.5497788392921159, 'feature_18': 0.4838291995924327}"
96352,1,0,0,0,0.9273622020766438,"{'feature_6': 1.1915550193139821, 'feature_23': 0.9102892734442976, 'feature_24': 0.537444496681406, 'feature_0': -0.41451895805938055, 'feature_28': 0.40145777559746476}"
76130,0,0,1,0,0.8952598570594935,"{'feature_13': 0.9123158570512968, 'feature_30': 0.811713405651297, 'feature_45': 0.7822910463491826, 'feature_24': -0.6655880248372844, 'feature_27': 0.5271666803459364}"
2915,1,0,0,0,0.5882514269321122,"{'feature_24': -0.5190905379781482, 'feature_13': 0.5096939228052849, 'feature_39': 0.3960743981062437, 'feature_23': 0.3609377656886537, 'feature_18': 0.3558971247469913}"
84400,0,0,0,1,0.11690914449132425,"{'feature_0': 0.7241032469793725, 'feature_28': -0.651478475104668, 'feature_23': -0.4941157636034707, 'feature_2': -0.47643700737020117, 'feature_24': -0.44713587915238207}"
49332,1,0,0,0,0.6146449147524778,"{'feature_39': 0.5614851032387025, 'feature_2': -0.5275349562018274, 'feature_23': 0.5035264161895971, 'feature_20': 0.5022650488674625, 'feature_6': -0.47940815730453173}"
82587,1,0,0,0,0.6677361823484095,"{'feature_6': -0.6329940946384919, 'feature_39': -0.5266580346074305, 'feature_0': 0.4983370153680023, 'feature_27': 0.4734393769550805, 'feature_13': -0.3321786897493633}"
63986,1,0,0,0,0.6930651378353665,"{'feature_23': 1.1627709993787136, 'feature_13': -0.9481271557018038, 'feature_27': 0.8956131433908866, 'feature_0': 0.784873476431935, 'feature_24': -0.6138042770852411}"
90729,1,0,0,0,0.9240132917748468,"{'feature_20': -1.083663470099961, 'feature_24': 0.87484539522308, 'feature_28': 0.838407095803392, 'feature_2': 0.6212562422614482, 'feature_13': 0.6066548516218928}"
51521,1,0,0,0,0.8688520960393694,"{'feature_27': 1.5228098592616879, 'feature_3': 0.8124879199456295, 'feature_20': -0.6972021442152905, 'feature_6': 0.5902028332004511, 'feature_24': -0.5812139491686543}"
61405,1,0,0,0,0.8888218773289821,"{'feature_27': 0.9995759971161082, 'feature_45': 0.5161821911244376, 'feature_49': 0.2940781384317897, 'feature_30': -0.2805376838767146, 'feature_3': 0.2571462996501005}"
10140,0,0,0,1,0.34287426634991564,"{'feature_24': -0.8666692320137153, 'feature_49': 0.800103534153347, 'feature_2': -0.6777070493688856, 'feature_6': 0.5350680092502117, 'feature_27': -0.45080277288369114}"
81272,0,1,0,0,0.31105206913972,"{'feature_27': -0.9246176655695858, 'feature_24': -0.4743687261707759, 'feature_2': 0.4288458399395552, 'feature_13': 0.3490655318457746, 'feature_20': 0.331055645095449}"
4795,0,0,1,0,0.6375511349797429,"{'feature_6': 0.8035339349580005, 'feature_20': -0.78896288598965, 'feature_27': 0.5255820253970716, 'feature_28': 0.4234138222854989, 'feature_41': -0.39585490040796134}"
47255,1,0,0,0,0.7237854616463111,"{'feature_23': 1.3438849031185893, 'feature_24': -0.8011351427317014, 'feature_49': 0.570583693811383, 'feature_45': 0.5600577101157365, 'feature_27': -0.5504125520683952}"
71057,0,0,0,1,0.1929151420534808,"{'feature_2': -0.9218449965429815, 'feature_27': -0.9016395146796216, 'feature_20': 0.7718879382820056, 'feature_30': 0.7014796518202582, 'feature_28': -0.6642476162769901}"
21582,1,0,0,0,0.8530964780477679,"{'feature_23': 0.8348285526282748, 'feature_49': 0.832043409235515, 'feature_24': -0.7022019916250245, 'feature_20': 0.48242837619944123, 'feature_27': 0.4443088994837723}"
43580,1,0,0,0,0.7677602270247392,"{'feature_13': 0.9069017663033841, 'feature_2': 0.6261293047334469, 'feature_28': 0.506262807300241, 'feature_49': -0.36650270596221424, 'feature_39': -0.339434597088741}"
9814,1,0,0,0,0.5654612098837097,"{'feature_6': 1.2505812038555535, 'feature_39': -1.1660915504289056, 'feature_45': -0.8394784562401085, 'feature_27': -0.8162692684189806, 'feature_23': 0.7725084122683304}"
72275,0,0,0,1,0.10148133935759653,"{'feature_39': -0.9106517655763021, 'feature_27': -0.8965572917096284, 'feature_6': 0.8609671388035203, 'feature_23': 0.8557074502458945, 'feature_20': -0.6546547390898407}"
14359,1,0,0,0,0.9270647820239113,"{'feature_27': 0.685236298382846, 'feature_20': 0.6533451639335442, 'feature_39': 0.6051206706296218, 'feature_30': 0.5347706070550301, 'feature_13': -0.3311396103287196}"
51546,0,0,1,0,0.6353309821283865,"{'feature_24': -0.9947152941789561, 'feature_49': 0.7683453391054287, 'feature_39': -0.6578889756904599, 'feature_0': 0.5288633872397288, 'feature_18': 0.4357280810519749}"
83191,0,1,0,0,0.47635628715922557,"{'feature_49': 0.6780536632091543, 'feature_11': -0.39938289098711416, 'feature_20': 0.39316222182796345, 'feature_39': -0.35905581644177165, 'feature_27': 0.3387128843586895}"
77708,0,0,0,1,0.032491343575984974,"{'feature_24': -1.3515105701218872, 'feature_2': -0.58524582443509, 'feature_27': -0.4866665656531449, 'feature_23': 0.48202941472708344, 'feature_6': 0.40829924975829446}"
76322,1,0,0,0,0.7999645169306607,"{'feature_6': 0.5881607799774397, 'feature_24': -0.4900900578014922, 'feature_39': 0.4674834986323255, 'feature_11': 0.4005712248932543, 'feature_45': -0.3461326819465067}"
65043,0,0,1,0,0.716827432630229,"{'feature_39': 1.5244547462170215, 'feature_13': 0.9435739709533035, 'feature_0': -0.8481510231213493, 'feature_30': -0.541618692951644, 'feature_27': 0.41939493886060497}"
32372,0,0,0,1,0.14670597943863142,"{'feature_24': -1.0406822552272414, 'feature_23': -0.7068214808758086, 'feature_27': -0.5436965249764023, 'feature_3': -0.5135343111703378, 'feature_30': 0.42709773299262727}"
41381,0,1,0,0,0.3756020136894672,"{'feature_23': 0.9647363474587467, 'feature_2': -0.7815942390213159, 'feature_28': -0.6182897257039314, 'feature_6': 0.5713145961445528, 'feature_49': 0.5350781806980593}"
34776,0,0,1,0,0.541436668463317,"{'feature_39': 1.1290042182891675, 'feature_2': -0.9888680056297455, 'feature_28': -0.866577056922468, 'feature_6': 0.8610275319150703, 'feature_20': 0.7542059716716051}"
8296,0,0,0,1,0.25025304383647673,"{'feature_24': -0.7067931841929413, 'feature_27': -0.6312291799953644, 'feature_20': 0.4791900780680866, 'feature_13': -0.3532893320942202, 'feature_0': 0.35084129171098766}"
34034,0,0,1,0,0.6759639587207256,"{'feature_0': 0.7281758890959099, 'feature_23': -0.5389011435345732, 'feature_27': -0.5194375730192816, 'feature_49': 0.5038666180246585, 'feature_13': 0.386676051786082}"
45781,0,0,0,1,0.18781268283173852,"{'feature_2': -0.772310344963449, 'feature_39': 0.7162216676878553, 'feature_24': -0.5292824518680161, 'feature_6': 0.5213246656543837, 'feature_28': -0.40982793469840784}"
67659,0,1,0,0,0.18625482922015824,"{'feature_20': -0.7354939509151006, 'feature_39': 0.6972609602249316, 'feature_2': -0.6110777014624978, 'feature_13': -0.5987859795837125, 'feature_24': -0.5764132712541652}"
1285,0,0,0,1,0.3541431746528626,"{'feature_23': -0.8414969729989943, 'feature_24': 0.6102158594764068, 'feature_20': 0.5729343796131259, 'feature_41': 0.41003288040959884, 'feature_28': -0.35716240277368194}"
27667,0,0,1,0,0.6320574016391517,"{'feature_6': 0.45831108145322175, 'feature_45': -0.3750398515073739, 'feature_3': 0.3661758274518688, 'feature_27': 0.3480777359905637, 'feature_39': 0.3386315281368409}"
12432,0,0,0,1,0.32262560416212327,"{'feature_24': -0.7752516075937551, 'feature_39': -0.6966522760924572, 'feature_49': -0.40877229254966874, 'feature_23': 0.3630018423416006, 'feature_28': 0.3497283287562784}"
9061,0,0,0,1,0.3265769809310929,"{'feature_27': -1.0100374788044126, 'feature_18': 0.4920060251156722, 'feature_6': 0.45420438459331547, 'feature_20': 0.44905495033100185, 'feature_2': -0.407691906543269}"
21269,0,0,0,1,0.05752616389064143,"{'feature_13': -0.9909686283164102, 'feature_24': -0.48446122300269995, 'feature_30': 0.4577175138723894, 'feature_18': 0.4088555658704766, 'feature_27': -0.40878923696813174}"
26892,1,0,0,0,0.7546504417152933,"{'feature_27': 1.0879772221446218, 'feature_39': 0.5862567423399706, 'feature_20': -0.4499830823211922, 'feature_45': -0.41236261170280997, 'feature_49': 0.3996455662194458}"
7256,0,1,0,0,0.4990107502225856,"{'feature_24': -0.5727908709303371, 'feature_39': 0.5553365917821046, 'feature_27': 0.5356996177127615, 'feature_49': -0.5075125012060877, 'feature_3': -0.41745146138157374}"
17372,0,0,0,1,0.06606243362840702,"{'feature_27': -0.7407539045090569, 'feature_24': -0.39434254886626574, 'feature_49': -0.29686499239686753, 'feature_2': -0.26936861884683616, 'feature_28': -0.266607576298578}"
15177,1,0,0,0,0.5316337116946396,"{'feature_24': 0.9080495451895377, 'feature_23': -0.7449096943857573, 'feature_20': -0.5923596719645464, 'feature_6': 0.5224013431622327, 'feature_49': -0.4363530193580247}"
89516,1,0,0,0,0.8499888208664287,"{'feature_24': 1.2152779163031582, 'feature_6': 0.6795781411234012, 'feature_45': -0.5700284430536346, 'feature_28': -0.4885790830958582, 'feature_0': 0.41081158747963686}"
97143,1,0,0,0,0.8892201836840018,"{'feature_27': 1.2138478197526563, 'feature_20': 1.003979772456593, 'feature_2': -0.8003243121053647, 'feature_49': 0.7600680277803765, 'feature_24': -0.6871733094132653}"
55905,1,0,0,0,0.9318343284286826,"{'feature_20': 1.1102126355301156, 'feature_0': 0.5443969021676929, 'feature_49': 0.4998342095687602, 'feature_24': -0.42687927504447876, 'feature_2': -0.3305768045145236}"
19714,1,0,0,0,0.5679552372277901,"{'feature_27': -0.9795255063378399, 'feature_20': 0.7111285153014931, 'feature_23': 0.5909119538828286, 'feature_2': -0.5369010941177725, 'feature_3': -0.4573708053360793}"
42507,0,0,1,0,0.5866761584151352,"{'feature_49': 0.5610819458559865, 'feature_20': -0.5565270070166096, 'feature_0': -0.44205899112137403, 'feature_39': 0.4229470864213589, 'feature_6': -0.35799587307360514}"
37004,1,0,0,0,0.8422735908802805,"{'feature_2': 0.5802353398263064, 'feature_30': -0.5107572803006453, 'feature_13': 0.4778251471116501, 'feature_3': 0.3710520515911559, 'feature_23': -0.3466363623203469}"
41080,1,0,0,0,0.5072983780797921,"{'feature_13': -0.9388117637381191, 'feature_27': 0.8629405580600672, 'feature_18': 0.6939777957683296, 'feature_6': -0.559435585251075, 'feature_23': -0.544514198084522}"
47441,0,0,1,0,0.7506623881962161,"{'feature_6': 0.7495577170068826, 'feature_24': 0.5968613072065371, 'feature_39': 0.5340858232514936, 'feature_41': -0.5053044738314818, 'feature_23': 0.41853483656174234}"
17579,0,0,0,1,0.2298987987760987,"{'feature_27': -0.8809998045312505, 'feature_49': -0.6282445558678694, 'feature_39': 0.6082013576920822, 'feature_2': -0.4095912418115879, 'feature_3': 0.2982617022514255}"
88251,0,0,0,1,0.2922577883373024,"{'feature_27': 0.7203853532071817, 'feature_24': -0.44197844935634695, 'feature_6': 0.4037017647452405, 'feature_39': -0.29103400888860387, 'feature_18': -0.26078857724441673}"
8248,0,0,0,1,0.16586870866571027,"{'feature_24': -1.0942204681283454, 'feature_6': 0.9079007645025763, 'feature_20': -0.8106035092379547, 'feature_30': -0.6300913261459143, 'feature_39': -0.6167714448100339}"
89280,0,1,0,0,0.3145020026345126,"{'feature_6': -0.5493237536061957, 'feature_49': 0.5320763137190119, 'feature_0': -0.44409962593530966, 'feature_20': 0.21044767229214048, 'feature_17': -0.19081749958356284}"
15697,0,0,0,1,0.05703398730304872,"{'feature_23': -0.8756071701334116, 'feature_39': 0.8310473337069313, 'feature_28': -0.7621370943083775, 'feature_30': -0.757484670773053, 'feature_0': -0.6743149653887193}"
80130,0,0,0,1,0.07313432882117327,"{'feature_45': -0.9439781858114611, 'feature_13': -0.7142783440112612, 'feature_30': 0.55912849602463, 'feature_27': -0.43411085361864016, 'feature_18': 0.40785326991753534}"
